@relation user_activity-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute id numeric
@attribute user_id numeric
@attribute product_id numeric
@attribute activity_type {browse,view,search,add_to_cart,remove_from_cart,add_to_favorite,remove_from_favorite,add_to_preferred_categories,completed_checkout}
@attribute activity_timestamp numeric
@attribute product_category_id numeric
@attribute activity_duration numeric
@attribute category_filter numeric
@attribute top_category1 numeric
@attribute top_category2 numeric
@attribute top_category3 numeric
@attribute search_filter {books,book,phone,tree,chain,home,laptop,beauty,ball,garden,shirt,jean,kitchen,blender,breas,ta}
@attribute min_price_filter numeric
@attribute max_price_filter numeric
@attribute order_id numeric

@data
269,9,21,add_to_favorite,1730045797985,3,3.652344,4.689655,3,7,9,book,40,84.333333,16.5
270,9,21,add_to_cart,1730045798731,3,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
271,9,14.482558,search,1730045807065,3.912791,0,4.689655,3,7,9,garden,40,84.333333,16.5
272,9,14.482558,search,1730045816148,3.912791,0,4.689655,3,7,9,shirt,40,84.333333,16.5
273,9,14.482558,search,1730045822519,3.912791,0,4.689655,3,7,9,jean,40,84.333333,16.5
274,9,15,add_to_cart,1730045824324,1,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
275,9,15,add_to_favorite,1730045825091,1,3.652344,4.689655,3,7,9,book,40,84.333333,16.5
276,9,14.482558,completed_checkout,1730045828095,3.912791,3.652344,4.689655,3,7,9,book,40,84.333333,15
277,9,2,add_to_cart,1730045849734,3,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
278,9,39,add_to_cart,1730045854242,9,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
279,9,39,add_to_favorite,1730045855281,9,3.652344,4.689655,3,7,9,book,40,84.333333,16.5
280,9,14.482558,completed_checkout,1730045858494,3.912791,3.652344,4.689655,3,7,9,book,40,84.333333,16
281,9,7,remove_from_favorite,1730045872036,7,3.652344,4.689655,3,7,9,book,40,84.333333,16.5
282,9,10,remove_from_favorite,1730045872548,6,3.652344,4.689655,3,7,9,book,40,84.333333,16.5
283,10,14.482558,search,1730045940808,3.912791,0,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
284,10,36,add_to_cart,1730045943771,8,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
285,10,36,add_to_favorite,1730045944190,8,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
286,10,14.482558,add_to_preferred_categories,1730045950809,3.912791,3.652344,4.689655,7,8,9,book,40,84.333333,16.5
287,10,36,add_to_cart,1730045954698,8,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
288,10,14.482558,completed_checkout,1730045958367,3.912791,3.652344,4.689655,7,8,9,book,40,84.333333,17
289,10,14.482558,browse,1730045966384,3.912791,3,7,7,8,9,book,40,84.333333,16.5
290,10,34,add_to_favorite,1730045970674,7,3.652344,4.689655,7,8,9,book,40,84.333333,16.5
291,10,34,add_to_cart,1730045971032,7,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
292,10,14.482558,completed_checkout,1730045975142,3.912791,3.652344,4.689655,7,8,9,book,40,84.333333,18
293,10,38,add_to_cart,1730045981787,9,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
294,10,14.482558,completed_checkout,1730045985055,3.912791,3.652344,4.689655,7,8,9,book,40,84.333333,19
295,10,35,add_to_cart,1730045993120,8,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
296,10,37,view,1730046001720,8,1,4.689655,7,8,9,book,40,84.333333,16.5
297,10,37,view,1730046003244,8,3,4.689655,7,8,9,book,40,84.333333,16.5
298,10,37,view,1730046005234,8,5,4.689655,7,8,9,book,40,84.333333,16.5
299,10,37,view,1730046007573,8,7,4.689655,7,8,9,book,40,84.333333,16.5
300,10,37,add_to_cart,1730046011369,8,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
301,10,37,view,1730046016780,8,5,4.689655,7,8,9,book,40,84.333333,16.5
302,10,37,view,1730046021243,8,9,4.689655,7,8,9,book,40,84.333333,16.5
303,10,3,view,1730046031447,1,3,4.689655,7,8,9,book,40,84.333333,16.5
304,10,14.482558,completed_checkout,1730046037904,3.912791,3.652344,4.689655,7,8,9,book,40,84.333333,20
305,10,39,view,1730046044710,9,1,4.689655,7,8,9,book,40,84.333333,16.5
306,10,16,view,1730046061393,1,2,4.689655,7,8,9,book,40,84.333333,16.5
307,10,16,add_to_favorite,1730046064201,1,3.652344,4.689655,7,8,9,book,40,84.333333,16.5
308,10,16,add_to_cart,1730046065128,1,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
309,10,17,view,1730046074204,2,3,4.689655,7,8,9,book,40,84.333333,16.5
310,10,17,add_to_cart,1730046075909,2,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
311,10,19,view,1730046087046,2,2,4.689655,7,8,9,book,40,84.333333,16.5
312,10,19,add_to_favorite,1730046088254,2,3.652344,4.689655,7,8,9,book,40,84.333333,16.5
313,10,19,add_to_cart,1730046093070,2,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
314,10,19,view,1730046095019,2,1,4.689655,7,8,9,book,40,84.333333,16.5
315,10,14.482558,completed_checkout,1730046098862,3.912791,3.652344,4.689655,7,8,9,book,40,84.333333,21
316,11,14.482558,add_to_preferred_categories,1730046187725,3.912791,3.652344,4.689655,2,4,8,book,40,84.333333,16.5
317,11,14.482558,search,1730046195862,3.912791,0,4.689655,2,4,8,kitchen,40,84.333333,16.5
318,11,14.482558,browse,1730046198368,3.912791,2,4,2,4,8,book,40,84.333333,16.5
319,11,23,add_to_cart,1730046200878,4,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
320,11,14.482558,search,1730046207302,3.912791,0,4.689655,2,4,8,blender,40,84.333333,16.5
321,11,14.482558,browse,1730046213085,3.912791,5,4.689655,2,4,8,book,40,20,16.5
322,11,14.482558,browse,1730046220299,3.912791,7,4.689655,2,4,8,book,60,84.333333,16.5
323,11,19,add_to_cart,1730046223186,2,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
324,11,19,view,1730046226119,2,2,4.689655,2,4,8,book,40,84.333333,16.5
325,11,14.482558,browse,1730046233369,3.912791,4,4.689655,2,4,8,book,90,84.333333,16.5
326,11,30,view,1730046236711,6,1,4.689655,2,4,8,book,40,84.333333,16.5
327,11,30,add_to_cart,1730046238587,6,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
328,11,14.482558,browse,1730046245330,3.912791,4,4.689655,2,4,8,book,120,84.333333,16.5
329,11,13,view,1730046249901,3,2,4.689655,2,4,8,book,40,84.333333,16.5
330,11,13,add_to_favorite,1730046253475,3,3.652344,4.689655,2,4,8,book,40,84.333333,16.5
331,11,14.482558,completed_checkout,1730046259970,3.912791,3.652344,4.689655,2,4,8,book,40,84.333333,22
332,11,14,view,1730046273071,1,2,4.689655,2,4,8,book,40,84.333333,16.5
333,11,14,add_to_cart,1730046274168,1,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
334,11,14.482558,completed_checkout,1730046277232,3.912791,3.652344,4.689655,2,4,8,book,40,84.333333,23
335,11,22,view,1730046286232,3,1,4.689655,2,4,8,book,40,84.333333,16.5
336,7,22,view,1730046303168,3,2,4.689655,1,2,7,book,40,84.333333,16.5
337,7,21,view,1730046310665,3,1,4.689655,1,2,7,book,40,84.333333,16.5
338,7,31,view,1730046317387,6,2,4.689655,1,2,7,book,40,84.333333,16.5
339,7,31,add_to_cart,1730046320176,6,3.652344,4.689655,1,2,7,book,40,84.333333,16.5
340,7,24,view,1730046327246,4,1,4.689655,1,2,7,book,40,84.333333,16.5
341,7,24,view,1730046328741,4,3,4.689655,1,2,7,book,40,84.333333,16.5
342,7,24,add_to_favorite,1730046332233,4,3.652344,4.689655,1,2,7,book,40,84.333333,16.5
343,7,14.482558,completed_checkout,1730046336277,3.912791,3.652344,4.689655,1,2,7,book,40,84.333333,24
344,7,40,view,1730046348197,9,2,4.689655,1,2,7,book,40,84.333333,16.5
345,7,14.482558,browse,1730046356248,3.912791,3,4.689655,1,2,7,book,20,84.333333,16.5
346,7,14.482558,browse,1730046359230,3.912791,2,2,1,2,7,book,40,84.333333,16.5
347,7,10,view,1730046363213,6,1,4.689655,1,2,7,book,40,84.333333,16.5
348,7,14.482558,search,1730046371015,3.912791,0,4.689655,1,2,7,breas,40,84.333333,16.5
349,7,10,add_to_cart,1730046374817,6,3.652344,4.689655,1,2,7,book,40,84.333333,16.5
350,7,14.482558,completed_checkout,1730046380203,3.912791,3.652344,4.689655,1,2,7,book,40,84.333333,25
351,5,35,add_to_favorite,1730046424973,8,3.652344,4.689655,3,4,8,book,40,84.333333,16.5
352,5,36,add_to_favorite,1730046430925,8,3.652344,4.689655,3,4,8,book,40,84.333333,16.5
353,5,34,add_to_favorite,1730046440964,7,3.652344,4.689655,3,4,8,book,40,84.333333,16.5
354,5,8,remove_from_favorite,1730046448392,4,3.652344,4.689655,3,4,8,book,40,84.333333,16.5
355,5,9,remove_from_favorite,1730046448755,3,3.652344,4.689655,3,4,8,book,40,84.333333,16.5
356,5,23,remove_from_favorite,1730046449100,4,3.652344,4.689655,3,4,8,book,40,84.333333,16.5
357,5,35,remove_from_favorite,1730046449460,8,3.652344,4.689655,3,4,8,book,40,84.333333,16.5
358,5,36,remove_from_favorite,1730046449991,8,3.652344,4.689655,3,4,8,book,40,84.333333,16.5
359,5,14.482558,add_to_preferred_categories,1730046459169,3.912791,3.652344,4.689655,2,6,8,book,40,84.333333,16.5
360,5,6,view,1730046466402,1,3,4.689655,2,6,8,book,40,84.333333,16.5
361,5,3,view,1730046472275,1,2,4.689655,2,6,8,book,40,84.333333,16.5
362,5,3,add_to_favorite,1730046473814,1,3.652344,4.689655,2,6,8,book,40,84.333333,16.5
363,5,3,view,1730046476075,1,2,4.689655,2,6,8,book,40,84.333333,16.5
364,5,34,add_to_cart,1730046485221,7,3.652344,4.689655,3,4,8,book,40,84.333333,16.5
365,5,14.482558,completed_checkout,1730046488094,3.912791,3.652344,4.689655,2,6,8,book,40,84.333333,26
366,9,14.482558,search,1730046502880,3.912791,0,4.689655,3,7,9,ta,40,84.333333,16.5
367,9,14.482558,browse,1730046506669,3.912791,3,3,3,7,9,book,40,84.333333,16.5
368,9,22,add_to_cart,1730046513008,3,3.652344,4.689655,3,7,9,book,40,84.333333,16.5
369,9,22,add_to_favorite,1730046514294,3,3.652344,4.689655,3,7,9,book,40,84.333333,16.5
370,9,14.482558,completed_checkout,1730046519922,3.912791,3.652344,4.689655,3,7,9,book,40,84.333333,27
